Id : StandAnim - walkAnim - rotate180Animation - rotate90LeftAnimation - rotate90RightAnimation 
3682 : 808 : 819 : 820 : 822 : 821
3683 : 808 : 819 : 820 : 822 : 821
3684 : 808 : 819 : 820 : 822 : 821
3685 : 808 : 819 : 820 : 822 : 821
3686 : 808 : 819 : 820 : 822 : 821
3687 : 813 : 1146 : 820 : 822 : 821
3688 : 808 : 819 : 820 : 822 : 821
3689 : 808 : 819 : 820 : 822 : 821
3690 : 4702 : 4699 : 65535 : 65535 : 65535
3691 : 4702 : 4700 : 65535 : 65535 : 65535
3692 : 4702 : 4699 : 65535 : 65535 : 65535
3693 : 4703 : 4700 : 65535 : 65535 : 65535
3694 : 4702 : 4699 : 65535 : 65535 : 65535
3695 : 4702 : 4700 : 65535 : 65535 : 65535
3696 : 4711 : 4699 : 65535 : 65535 : 65535
3697 : 4711 : 4699 : 65535 : 65535 : 65535
3698 : 4711 : 4699 : 65535 : 65535 : 65535
3699 : 4711 : 4699 : 65535 : 65535 : 65535
3700 : 4711 : 4699 : 65535 : 65535 : 65535
3701 : 808 : 819 : 820 : 822 : 821
3702 : 808 : 819 : 820 : 822 : 821
3703 : 808 : 819 : 820 : 822 : 821
3704 : 808 : 819 : 820 : 822 : 821
3705 : 808 : 819 : 820 : 822 : 821
3706 : 808 : 819 : 820 : 822 : 821
3707 : 808 : 819 : 820 : 822 : 821
3708 : 808 : 819 : 820 : 822 : 821
3709 : 4703 : 4700 : 65535 : 65535 : 65535
3710 : 4703 : 4700 : 65535 : 65535 : 65535
3711 : 4703 : 4700 : 65535 : 65535 : 65535
3712 : 4703 : 4700 : 65535 : 65535 : 65535
3713 : 4689 : 4683 : 65535 : 65535 : 65535
3714 : 4689 : 4683 : 65535 : 65535 : 65535
3715 : 4689 : 4683 : 65535 : 65535 : 65535
3716 : 4689 : 4683 : 65535 : 65535 : 65535
3717 : 4689 : 4683 : 65535 : 65535 : 65535
3718 : 4689 : 4683 : 65535 : 65535 : 65535
3719 : 4689 : 4683 : 65535 : 65535 : 65535
3720 : 4689 : 4683 : 65535 : 65535 : 65535
3721 : 4702 : 4699 : 65535 : 65535 : 65535
3722 : 4702 : 4699 : 65535 : 65535 : 65535
3723 : 4702 : 4699 : 65535 : 65535 : 65535
3724 : 4702 : 4699 : 65535 : 65535 : 65535
3725 : 4689 : 4683 : 65535 : 65535 : 65535
3726 : 4689 : 4683 : 65535 : 65535 : 65535
3727 : 4689 : 4683 : 65535 : 65535 : 65535
3728 : 4689 : 4683 : 65535 : 65535 : 65535
3729 : 4689 : 4683 : 65535 : 65535 : 65535
3730 : 4689 : 4683 : 65535 : 65535 : 65535
3731 : 4689 : 4683 : 65535 : 65535 : 65535
3732 : 4689 : 4683 : 65535 : 65535 : 65535
3733 : 4702 : 4699 : 65535 : 65535 : 65535
3734 : 4702 : 4699 : 65535 : 65535 : 65535
3735 : 4702 : 4699 : 65535 : 65535 : 65535
3736 : 4702 : 4699 : 65535 : 65535 : 65535
3737 : 4690 : 4684 : 65535 : 65535 : 65535
3738 : 4707 : -1 : -1 : -1 : -1
3739 : 4696 : -1 : -1 : -1 : -1
3740 : 4703 : 4699 : 65535 : 65535 : 65535
3741 : 4703 : 4700 : 65535 : 65535 : 65535
3742 : 4690 : 4684 : 65535 : 65535 : 65535
3743 : 4707 : -1 : -1 : -1 : -1
3744 : 4702 : 4699 : 65535 : 65535 : 65535
3745 : 4702 : 4699 : 65535 : 65535 : 65535
3746 : 4690 : 4684 : 65535 : 65535 : 65535
3747 : 4707 : -1 : -1 : -1 : -1
3748 : 4689 : 4683 : 65535 : 65535 : 65535
3749 : 4689 : 4683 : 65535 : 65535 : 65535
3750 : 4689 : 4683 : 65535 : 65535 : 65535
3751 : 4689 : 4683 : 65535 : 65535 : 65535
3752 : 4689 : 4683 : 65535 : 65535 : 65535
3753 : 4689 : 4683 : 65535 : 65535 : 65535
3754 : 4689 : 4683 : 65535 : 65535 : 65535
3755 : 4689 : 4683 : 65535 : 65535 : 65535
3756 : 4703 : 4700 : 65535 : 65535 : 65535
3757 : 4703 : 4700 : 65535 : 65535 : 65535
3758 : 4703 : 4700 : 65535 : 65535 : 65535
3759 : 4703 : 4700 : 65535 : 65535 : 65535
3760 : 4702 : 4699 : 65535 : 65535 : 65535
3761 : 4702 : 4699 : 65535 : 65535 : 65535
3762 : 4702 : 4699 : 65535 : 65535 : 65535
3763 : 4702 : 4699 : 65535 : 65535 : 65535
3764 : 808 : 819 : 820 : 822 : 821
3765 : 808 : 819 : 820 : 822 : 821
3766 : 808 : 819 : 820 : 822 : 821
3767 : 808 : 819 : 820 : 822 : 821
3768 : 808 : 819 : 820 : 822 : 821
3769 : 808 : 819 : 820 : 822 : 821
3770 : 808 : 819 : 820 : 822 : 821
3771 : 808 : 819 : 820 : 822 : 821
3772 : 808 : 819 : 820 : 822 : 821
3773 : 808 : 819 : 820 : 822 : 821
3774 : 808 : 819 : 820 : 822 : 821
3775 : 808 : 819 : 820 : 822 : 821
3776 : 808 : 819 : 820 : 822 : 821
3777 : 808 : 819 : 820 : 822 : 821
3778 : 808 : 819 : 820 : 822 : 821
3779 : 808 : 819 : 820 : 822 : 821
3780 : 808 : 819 : 820 : 822 : 821
3781 : 808 : 819 : 820 : 822 : 821
3782 : 808 : 819 : 820 : 822 : 821
3783 : 808 : 819 : 820 : 822 : 821
3784 : 808 : 819 : 820 : 822 : 821
3785 : 808 : 819 : 820 : 822 : 821
3786 : 808 : 819 : 820 : 822 : 821
3787 : 808 : 819 : 820 : 822 : 821
3788 : 808 : 819 : 820 : 822 : 821
3789 : 808 : 819 : 820 : 822 : 821
3790 : 808 : 819 : 820 : 822 : 821
3791 : 808 : 819 : 820 : 822 : 821
3792 : 4712 : -1 : -1 : -1 : -1
3793 : 4712 : -1 : -1 : -1 : -1
3794 : 4712 : -1 : -1 : -1 : -1
3795 : 808 : 819 : 820 : 822 : 821
3796 : 808 : 819 : 820 : 822 : 821
3797 : 808 : 819 : 820 : 822 : 821
3798 : 808 : 819 : 820 : 822 : 821
3799 : 808 : 819 : 820 : 822 : 821
3800 : 808 : 819 : 820 : 822 : 821
3801 : 808 : 819 : 820 : 822 : 821
3802 : 808 : 819 : 820 : 822 : 821
3803 : 808 : 819 : 820 : 822 : 821
3804 : 808 : 819 : 820 : 822 : 821
3805 : 808 : 819 : 820 : 822 : 821
3806 : 808 : 819 : 820 : 822 : 821
3807 : 4712 : -1 : -1 : -1 : -1
3808 : 4712 : -1 : -1 : -1 : -1
3809 : 195 : 189 : 65535 : 65535 : 65535
3810 : 195 : 189 : 65535 : 65535 : 65535
3811 : 195 : 189 : 65535 : 65535 : 65535
3812 : 195 : 189 : 65535 : 65535 : 65535
3813 : 195 : 189 : 65535 : 65535 : 65535
3814 : 195 : 189 : 65535 : 65535 : 65535
3815 : 195 : 189 : 65535 : 65535 : 65535
3816 : 195 : 189 : 65535 : 65535 : 65535
3817 : 195 : 189 : 65535 : 65535 : 65535
3818 : 195 : 189 : 65535 : 65535 : 65535
3819 : 808 : 819 : 820 : 822 : 821
3820 : 808 : 819 : 820 : 822 : 821
3821 : 808 : 819 : 820 : 822 : 821
3822 : 808 : 819 : 820 : 822 : 821
3823 : 808 : 819 : 820 : 822 : 821
3824 : 808 : 819 : 820 : 822 : 821
3825 : 6539 : 6541 : 65535 : 65535 : 65535
3826 : 6539 : 6541 : 65535 : 65535 : 65535
3827 : 6545 : 6544 : 65535 : 65535 : 65535
3828 : 4777 : 4773 : 65535 : 65535 : 65535
3829 : 4777 : 4773 : 65535 : 65535 : 65535
3830 : 4777 : 4773 : 65535 : 65535 : 65535
3831 : 317 : 314 : 65535 : 65535 : 65535
3832 : 317 : 314 : 65535 : 65535 : 65535
3833 : 4424 : 4426 : 4427 : 4429 : 4428
3834 : 4424 : 4426 : 4427 : 4429 : 4428
3835 : 4424 : 4426 : 4427 : 4429 : 4428
3836 : 4391 : 4390 : 65535 : 65535 : 65535
3837 : 4424 : 4426 : 4427 : 4429 : 4428
3838 : 4424 : 4426 : 4427 : 4429 : 4428
3839 : 4424 : 4426 : 4427 : 4429 : 4428
3840 : 4424 : 4426 : 4427 : 4429 : 4428
3841 : 4424 : 4426 : 4427 : 4429 : 4428
3842 : 4424 : 4426 : 4427 : 4429 : 4428
3843 : 4424 : 4424 : 65535 : 65535 : 65535
3844 : 4424 : 4426 : 4427 : 4429 : 4428
3845 : 4372 : 4372 : 65535 : 65535 : 65535
3846 : 4372 : 4372 : 65535 : 65535 : 65535
3847 : 4372 : 4372 : 65535 : 65535 : 65535
3848 : 4374 : 4374 : 65535 : 65535 : 65535
3849 : 4374 : 4374 : 65535 : 65535 : 65535
3850 : 4424 : 4426 : 4427 : 4429 : 4428
3851 : 4656 : 4654 : 65535 : 65535 : 65535
3852 : 4656 : 4655 : 65535 : 65535 : 65535
3853 : -1 : -1 : -1 : -1 : -1
3855 : 808 : 819 : 820 : 822 : 821
3856 : 195 : 189 : 65535 : 65535 : 65535
3858 : 4400 : 819 : 820 : 822 : 821
3859 : 4401 : 819 : 820 : 822 : 821
3860 : 808 : 819 : 820 : 822 : 821
3861 : 808 : 819 : 820 : 822 : 821
3862 : 808 : 819 : 820 : 822 : 821
3863 : 808 : 819 : 820 : 822 : 821
3864 : 808 : 819 : 820 : 822 : 821
3865 : 808 : 819 : 820 : 822 : 821
3866 : 808 : 819 : 820 : 822 : 821
3867 : 1322 : 819 : 820 : 822 : 821
3868 : 4402 : 819 : 820 : 822 : 821
3869 : 4402 : 819 : 820 : 822 : 821
3870 : 808 : 819 : 820 : 822 : 821
3871 : 808 : 819 : 820 : 822 : 821
3872 : 808 : 819 : 820 : 822 : 821
3873 : 808 : 819 : 820 : 822 : 821
3874 : 808 : 819 : 820 : 822 : 821
3875 : 808 : 819 : 820 : 822 : 821
3876 : 808 : 819 : 820 : 822 : 821
3877 : 808 : 819 : 820 : 822 : 821
3878 : 808 : 819 : 820 : 822 : 821
3879 : 808 : 819 : 820 : 822 : 821
3880 : 808 : 819 : 820 : 822 : 821
3881 : 813 : 1205 : 1206 : 1208 : 1207
3882 : 808 : 819 : 820 : 822 : 821
3883 : 813 : 1205 : 1206 : 1208 : 1207
3884 : 808 : 819 : 820 : 822 : 821
3885 : 808 : 819 : 820 : 822 : 821
3886 : 808 : 819 : 820 : 822 : 821
3887 : 808 : 819 : 820 : 822 : 821
3888 : 808 : 819 : 820 : 822 : 821
3889 : 808 : 819 : 820 : 822 : 821
3890 : 808 : 819 : 820 : 822 : 821
3891 : 808 : 819 : 820 : 822 : 821
3892 : 808 : 819 : 820 : 822 : 821
3893 : 101 : 98 : 65535 : 65535 : 65535
3894 : 808 : 819 : 820 : 822 : 821
3895 : 813 : 1205 : 1206 : 1208 : 1207
3896 : 813 : 819 : 820 : 822 : 821
3897 : 813 : 819 : 820 : 822 : 821
3898 : 813 : 819 : 820 : 822 : 821
3899 : 813 : 819 : 820 : 822 : 821
3900 : 813 : 819 : 820 : 822 : 821
3901 : 6561 : 6560 : 65535 : 65535 : 65535
3902 : 1242 : 1243 : 65535 : 65535 : 65535
3903 : 1242 : 1243 : 65535 : 65535 : 65535
3904 : 6771 : 6773 : 65535 : 65535 : 65535
3905 : 6771 : 6773 : 65535 : 65535 : 65535
3906 : 6771 : 6773 : 65535 : 65535 : 65535
3907 : 6771 : 6773 : 65535 : 65535 : 65535
3908 : 4920 : 4924 : 65535 : 65535 : 65535
3909 : 4920 : 4924 : 65535 : 65535 : 65535
3910 : 6374 : 6373 : 65535 : 65535 : 65535
3911 : 6374 : 6373 : 65535 : 65535 : 65535
3912 : 6580 : 6556 : 65535 : 65535 : 65535
3913 : 447 : 448 : 65535 : 65535 : 65535
3914 : 447 : 448 : 65535 : 65535 : 65535
3915 : 447 : 448 : 65535 : 65535 : 65535
3916 : 1322 : 1323 : 1324 : 1326 : 1325
3917 : 1322 : 1323 : 1324 : 1326 : 1325
3918 : 1321 : 819 : 820 : 822 : 821
3919 : 808 : 819 : 820 : 822 : 821
3920 : 1322 : 1323 : 1324 : 1326 : 1325
3921 : 808 : 819 : 820 : 822 : 821
3922 : 808 : 819 : 820 : 822 : 821
3923 : 362 : 362 : 65535 : 65535 : 65535
3924 : 808 : 819 : 820 : 822 : 821
3925 : 813 : 819 : 820 : 822 : 821
3926 : 808 : 819 : 820 : 822 : 821
3927 : 195 : 189 : 65535 : 65535 : 65535
3928 : 813 : 819 : 820 : 822 : 821
3929 : 813 : 819 : 820 : 822 : 821
3930 : 813 : 819 : 820 : 822 : 821
3931 : 813 : 819 : 820 : 822 : 821
3932 : 808 : 819 : 820 : 822 : 821
3933 : 808 : 819 : 820 : 822 : 821
3934 : 623 : 819 : 820 : 822 : 821
3935 : 808 : 819 : 820 : 822 : 821
3936 : 808 : 819 : 820 : 822 : 821
3937 : 808 : 819 : 820 : 822 : 821
3938 : 808 : 819 : 820 : 822 : 821
3939 : 808 : 819 : 820 : 822 : 821
3940 : 813 : 1146 : 820 : 822 : 821
3941 : 813 : 819 : 820 : 822 : 821
3942 : 808 : 819 : 820 : 822 : 821
3943 : 808 : 819 : 820 : 822 : 821
3944 : 808 : 819 : 820 : 822 : 821
3945 : 808 : 819 : 820 : 822 : 821
3946 : 808 : 819 : 820 : 822 : 821
3947 : 808 : 819 : 820 : 822 : 821
3948 : 808 : 819 : 820 : 822 : 821
3949 : 813 : 819 : 820 : 822 : 821
3950 : 808 : 819 : 820 : 822 : 821
3951 : 813 : 1205 : 1206 : 1208 : 1207
3952 : 813 : 1205 : 1206 : 1208 : 1207
3953 : 808 : 819 : 820 : 822 : 821
3954 : 808 : 819 : 820 : 822 : 821
3955 : 808 : 819 : 820 : 822 : 821
3956 : 813 : 1205 : 1206 : 1208 : 1207
3957 : 808 : 819 : 820 : 822 : 821
3958 : 808 : 819 : 820 : 822 : 821
3959 : 813 : 1205 : 1206 : 1208 : 1207
3960 : 808 : 819 : 820 : 822 : 821
3961 : 808 : 819 : 820 : 822 : 821
3962 : 66 : 63 : 65535 : 65535 : 65535
3963 : 808 : -1 : -1 : -1 : -1
3964 : 5483 : 5481 : 65535 : 65535 : 65535
3965 : 5483 : 5481 : 65535 : 65535 : 65535
3966 : 5483 : 5481 : 65535 : 65535 : 65535
3967 : -1 : 6 : 65535 : 65535 : 65535
3968 : 5538 : 5539 : 65535 : 65535 : 65535
3969 : 4932 : 4931 : 65535 : 65535 : 65535
3970 : 4932 : 4931 : 65535 : 65535 : 65535
3971 : 4932 : 4931 : 65535 : 65535 : 65535
3972 : 5483 : 5481 : 65535 : 65535 : 65535
3973 : 5483 : 5481 : 65535 : 65535 : 65535
3974 : 5483 : 5479 : 65535 : 65535 : 65535
3975 : 5538 : 5539 : 65535 : 65535 : 65535
3976 : 5530 : 5531 : 65535 : 65535 : 65535
3977 : 5530 : 5531 : 65535 : 65535 : 65535
3978 : 5530 : 5531 : 65535 : 65535 : 65535
3979 : 5530 : 5531 : 65535 : 65535 : 65535
3980 : 5572 : 5570 : 5790 : 5789 : 5788
3981 : 5572 : 5570 : 5790 : 5789 : 5788
3982 : 66 : 63 : 65535 : 65535 : 65535
3983 : 808 : 819 : 820 : 822 : 821
3984 : 808 : 819 : 820 : 822 : 821
3985 : 808 : 819 : 820 : 822 : 821
3986 : 5335 : 5334 : 65535 : 65535 : 65535
3987 : 5335 : 5334 : 65535 : 65535 : 65535
3988 : 5335 : 5334 : 65535 : 65535 : 65535
3989 : 5335 : 5334 : 65535 : 65535 : 65535
3994 : 195 : 189 : 65535 : 65535 : 65535
3995 : 808 : 819 : 820 : 822 : 821
3996 : 257 : 254 : 65535 : 65535 : 65535
3997 : 5326 : 5325 : 65535 : 65535 : 65535
3998 : 4919 : 4923 : 65535 : 65535 : 65535
3999 : 6580 : 6556 : 65535 : 65535 : 65535
4000 : 242 : 239 : 65535 : 65535 : 65535
4001 : 6764 : 6765 : 65535 : 65535 : 65535
4002 : 6764 : 6765 : 65535 : 65535 : 65535
4003 : 808 : 819 : 820 : 822 : 821
4004 : 2740 : 2737 : 65535 : 65535 : 65535
4005 : 2730 : 2729 : 65535 : 65535 : 65535
4006 : 813 : 1205 : 1206 : 1208 : 1207
4007 : 1728 : 819 : 820 : 822 : 821
4008 : 830 : 819 : 820 : 822 : 821
4009 : 808 : 819 : 820 : 822 : 821
4010 : 101 : 98 : 65535 : 65535 : 65535
4011 : 808 : 819 : 820 : 822 : 821
4012 : 808 : 819 : 820 : 822 : 821
4013 : 808 : 819 : 820 : 822 : 821
4014 : 808 : 819 : 820 : 822 : 821
4015 : 808 : 819 : 820 : 822 : 821
4016 : 808 : 819 : 820 : 822 : 821
4017 : 808 : 819 : 820 : 822 : 821
4018 : 808 : 819 : 820 : 822 : 821
4019 : 808 : 819 : 820 : 822 : 821
4020 : 808 : 819 : 820 : 822 : 821
4021 : 808 : 819 : 820 : 822 : 821
4022 : 808 : 819 : 820 : 822 : 821
4023 : 808 : 819 : 820 : 822 : 821
4024 : 808 : 819 : 820 : 822 : 821
4025 : 808 : 819 : 820 : 822 : 821
4026 : 808 : 819 : 820 : 822 : 821
4027 : 808 : 819 : 820 : 822 : 821
4028 : 808 : 819 : 820 : 822 : 821
4029 : 808 : 819 : 820 : 822 : 821
4030 : 808 : 819 : 820 : 822 : 821
4031 : 808 : 819 : 820 : 822 : 821
4032 : 808 : 819 : 820 : 822 : 821
4033 : 813 : 1205 : 1206 : 1208 : 1207
4034 : 813 : 1205 : 1206 : 1208 : 1207
4035 : 813 : 1205 : 1206 : 1208 : 1207
4036 : 808 : 819 : 820 : 822 : 821
4037 : 808 : 819 : 820 : 822 : 821
4038 : 813 : 1205 : 1206 : 1208 : 1207
4039 : 813 : 1205 : 1206 : 1208 : 1207
4040 : 808 : 819 : 820 : 822 : 821
4041 : 808 : 819 : 820 : 822 : 821
4042 : 813 : 1205 : 1206 : 1208 : 1207
4043 : 808 : 819 : 820 : 822 : 821
4044 : 808 : 819 : 820 : 822 : 821
4045 : 808 : 819 : 820 : 822 : 821
4046 : 808 : 819 : 820 : 822 : 821
4047 : 808 : 819 : 820 : 822 : 821
4048 : 808 : 819 : 820 : 822 : 821
4049 : 808 : 819 : 820 : 822 : 821
4050 : 808 : 819 : 820 : 822 : 821
4051 : 808 : 819 : 820 : 822 : 821
4052 : 808 : 819 : 820 : 822 : 821
4053 : 6771 : 6773 : 65535 : 65535 : 65535
4054 : 808 : 808 : 65535 : 65535 : 65535
4055 : 808 : 808 : 65535 : 65535 : 65535
4056 : 808 : 819 : 820 : 822 : 821
4057 : 808 : 819 : 820 : 822 : 821
4058 : 808 : 819 : 820 : 822 : 821
4059 : 813 : 819 : 820 : 822 : 821
4060 : 808 : 819 : 820 : 822 : 821
4061 : 808 : 819 : 820 : 822 : 821
4062 : 808 : 819 : 820 : 822 : 821
4063 : 808 : 819 : 820 : 822 : 821
4064 : 808 : 819 : 820 : 822 : 821
4065 : 808 : 819 : 820 : 822 : 821
4066 : 813 : 819 : 820 : 822 : 821
4067 : 130 : 127 : 65535 : 65535 : 65535
4068 : 808 : 819 : 820 : 822 : 821
4069 : 808 : 819 : 820 : 822 : 821
4070 : 808 : 819 : 820 : 822 : 821
4071 : 808 : 819 : 820 : 822 : 821
4072 : 808 : 819 : 820 : 822 : 821
4073 : 808 : 819 : 820 : 822 : 821
4074 : 808 : 819 : 820 : 822 : 821
4075 : 808 : 819 : 820 : 822 : 821
4076 : 808 : 819 : 820 : 822 : 821
4077 : 101 : 98 : 65535 : 65535 : 65535
4078 : 101 : 98 : 65535 : 65535 : 65535
4079 : 447 : 448 : 65535 : 65535 : 65535
4080 : 447 : 448 : 65535 : 65535 : 65535
4081 : 447 : 448 : 65535 : 65535 : 65535
4082 : 447 : 448 : 65535 : 65535 : 65535
4083 : 808 : 819 : 820 : 822 : 821
4084 : 808 : 819 : 820 : 822 : 821
4085 : 808 : 819 : 820 : 822 : 821
4086 : 808 : 819 : 820 : 822 : 821
4087 : 808 : 819 : 820 : 822 : 821
4088 : 808 : 819 : 820 : 822 : 821
4089 : 1144 : 1144 : 1144 : 1144 : 1144
4090 : 1144 : 1144 : 1144 : 1144 : 1144
4091 : 1144 : 1144 : 1144 : 1144 : 1144
4092 : 1147 : 1147 : 1147 : 1147 : 1147
4093 : 808 : 819 : 820 : 822 : 821
4094 : 813 : 1146 : 820 : 822 : 821
4095 : 808 : 819 : 820 : 822 : 821
4096 : 808 : 819 : 820 : 822 : 821
4097 : 808 : 819 : 820 : 822 : 821
4098 : 808 : 819 : 820 : 822 : 821
4099 : 808 : 819 : 820 : 822 : 821
4100 : 808 : 819 : 820 : 822 : 821
4101 : 808 : 819 : 820 : 822 : 821
4102 : 808 : 819 : 820 : 822 : 821
4103 : 808 : 819 : 820 : 822 : 821
4104 : 808 : 819 : 820 : 822 : 821
4105 : 808 : 819 : 820 : 822 : 821
4106 : 808 : 819 : 820 : 822 : 821
4107 : 808 : 819 : 820 : 822 : 821
4108 : 808 : 819 : 820 : 822 : 821
4109 : 808 : 819 : 820 : 822 : 821
4110 : 808 : 819 : 820 : 822 : 821
4111 : 808 : 819 : 820 : 822 : 821
4112 : 808 : 819 : 820 : 822 : 821
4113 : 317 : 314 : 65535 : 65535 : 65535
4114 : 2561 : 2562 : 2562 : 2562 : 2562
4115 : 808 : 819 : 820 : 822 : 821
4116 : 5339 : 5340 : 65535 : 65535 : 65535
4117 : 5339 : 5340 : 65535 : 65535 : 65535
4118 : 808 : 819 : 820 : 822 : 821
4119 : 808 : 819 : 820 : 822 : 821
4120 : 927 : 1141 : 65535 : 65535 : 65535
4121 : 926 : 1139 : 65535 : 65535 : 65535
4122 : 926 : 1139 : 65535 : 65535 : 65535
4123 : 286 : 283 : 65535 : 65535 : 65535
4124 : 286 : 283 : 65535 : 65535 : 65535
4125 : 926 : 1139 : 65535 : 65535 : 65535
4126 : 286 : 283 : 65535 : 65535 : 65535
4127 : 926 : 1139 : 65535 : 65535 : 65535
4128 : 286 : 283 : 65535 : 65535 : 65535
4129 : 286 : 283 : 65535 : 65535 : 65535
4130 : 925 : 1140 : 65535 : 65535 : 65535
4131 : 286 : 283 : 65535 : 65535 : 65535
4132 : 286 : 283 : 65535 : 65535 : 65535
4133 : 1159 : 283 : 65535 : 65535 : 65535
4134 : 1159 : 283 : 65535 : 65535 : 65535
4135 : 286 : 283 : 65535 : 65535 : 65535
4136 : 286 : 283 : 65535 : 65535 : 65535
4137 : 286 : 283 : 65535 : 65535 : 65535
4138 : 286 : 283 : 65535 : 65535 : 65535
4139 : 286 : 283 : 65535 : 65535 : 65535
4140 : 286 : 283 : 65535 : 65535 : 65535
4141 : 286 : 283 : 65535 : 65535 : 65535
4142 : 286 : 283 : 65535 : 65535 : 65535
4143 : 286 : 283 : 65535 : 65535 : 65535
4144 : 1159 : 283 : 65535 : 65535 : 65535
4145 : 5339 : 5340 : 65535 : 65535 : 65535
4146 : 5339 : 5340 : 65535 : 65535 : 65535
4147 : 5339 : 5340 : 65535 : 65535 : 65535
4148 : 286 : 283 : 65535 : 65535 : 65535
4149 : 286 : 283 : 65535 : 65535 : 65535
4150 : 286 : 283 : 65535 : 65535 : 65535
4151 : 286 : 283 : 65535 : 65535 : 65535
4152 : 286 : 283 : 65535 : 65535 : 65535
4153 : 286 : 283 : 65535 : 65535 : 65535
4154 : 286 : 283 : 65535 : 65535 : 65535
4155 : 286 : 283 : 65535 : 65535 : 65535
4156 : 286 : 283 : 65535 : 65535 : 65535
4157 : 286 : 283 : 65535 : 65535 : 65535
4158 : 808 : 819 : 820 : 822 : 821
4159 : 808 : 819 : 820 : 822 : 821
4160 : 808 : 819 : 820 : 822 : 821
4161 : 813 : 819 : 820 : 822 : 821
4162 : 808 : 819 : 820 : 822 : 821
4163 : 808 : 819 : 820 : 822 : 821
4164 : 808 : 819 : 820 : 822 : 821
4165 : 808 : 819 : 820 : 822 : 821
4166 : 808 : 819 : 820 : 822 : 821
4167 : 808 : 819 : 820 : 822 : 821
4168 : 808 : 819 : 820 : 822 : 821
4169 : 808 : 819 : 820 : 822 : 821
4170 : 808 : 819 : 820 : 822 : 821
4171 : 808 : 819 : 820 : 822 : 821
4172 : 808 : 819 : 820 : 822 : 821
4173 : 808 : 819 : 820 : 822 : 821
4174 : 808 : 819 : 820 : 822 : 821
4175 : 808 : 819 : 820 : 822 : 821
4176 : 808 : 819 : 820 : 822 : 821
4177 : 222 : 219 : 65535 : 65535 : 65535
4178 : 808 : 819 : 820 : 822 : 821
4179 : 808 : 819 : 820 : 822 : 821
4180 : 808 : 819 : 820 : 822 : 821
4181 : 808 : 819 : 820 : 822 : 821
4182 : 195 : 189 : 65535 : 65535 : 65535
4183 : 195 : 189 : 65535 : 65535 : 65535
4184 : 2037 : 2036 : 65535 : 65535 : 65535
4185 : 6561 : 6560 : 65535 : 65535 : 65535
4186 : 2012 : 2011 : 65535 : 65535 : 65535
4187 : -1 : -1 : -1 : -1 : -1
4188 : 1018 : 1021 : 65535 : 65535 : 65535
4189 : 5852 : 5848 : 65535 : 65535 : 65535
4190 : 5852 : 5848 : 65535 : 65535 : 65535
4191 : 5852 : 5848 : 65535 : 65535 : 65535
4192 : 1947 : 1945 : 65535 : 65535 : 65535
4193 : 808 : 1146 : 65535 : 65535 : 65535
4194 : 808 : 1146 : 65535 : 65535 : 65535
4195 : 813 : 1205 : 1206 : 1208 : 1207
4196 : 813 : 1205 : 1206 : 1208 : 1207
4197 : 813 : 1205 : 1206 : 1208 : 1207
4198 : 813 : 1205 : 1206 : 1208 : 1207
4199 : 813 : 1205 : 1206 : 1208 : 1207
4200 : 808 : 819 : 820 : 822 : 821
4201 : 808 : 819 : 820 : 822 : 821
4202 : 808 : 819 : 820 : 822 : 821
4203 : 808 : 819 : 820 : 822 : 821
4204 : 808 : 819 : 820 : 822 : 821
4205 : 808 : 819 : 820 : 822 : 821
4206 : 808 : 819 : 820 : 822 : 821
4207 : 808 : 819 : 820 : 822 : 821
4208 : 808 : 819 : 820 : 822 : 821
4209 : 2028 : 2027 : 65535 : 65535 : 65535
4210 : 808 : 819 : 820 : 822 : 821
4211 : 317 : 314 : 65535 : 65535 : 65535
4212 : 808 : 819 : 820 : 822 : 821
4213 : 808 : 819 : 820 : 822 : 821
4214 : 808 : 819 : 820 : 822 : 821
4215 : 808 : 819 : 820 : 822 : 821
4216 : 808 : 819 : 820 : 822 : 821
4217 : 808 : 819 : 820 : 822 : 821
4218 : 808 : 819 : 820 : 822 : 821
4219 : 808 : 819 : 820 : 822 : 821
4220 : 808 : 819 : 820 : 822 : 821
4221 : 808 : 819 : 820 : 822 : 821
4222 : 808 : 819 : 820 : 822 : 821
4223 : 808 : 819 : 820 : 822 : 821
4224 : 808 : 819 : 820 : 822 : 821
4225 : 808 : 819 : 820 : 822 : 821
4226 : 808 : 819 : 820 : 822 : 821
4227 : 808 : 819 : 820 : 822 : 821
4228 : 6561 : 6560 : 65535 : 65535 : 65535
4229 : 2694 : 2694 : 65535 : 65535 : 65535
4230 : 2694 : 2694 : 65535 : 65535 : 65535
4231 : 2694 : 2694 : 65535 : 65535 : 65535
4232 : 2664 : 2662 : 65535 : 65535 : 65535
4233 : 195 : 189 : 65535 : 65535 : 65535
4234 : 2691 : 189 : 65535 : 65535 : 65535
4235 : 317 : 314 : 65535 : 65535 : 65535
4236 : 317 : 314 : 65535 : 65535 : 65535
4237 : 808 : 819 : 820 : 822 : 821
4238 : 808 : 819 : 820 : 822 : 821
4239 : 808 : 819 : 820 : 822 : 821
4240 : 808 : 819 : 820 : 822 : 821
4241 : 808 : 819 : 820 : 822 : 821
4242 : 808 : 819 : 820 : 822 : 821
4243 : 808 : 819 : 820 : 822 : 821
4244 : 808 : 819 : 820 : 822 : 821
